OBJECTID,Join_Count,TARGET_FID,Water_Body_Key,Water_Body_Name,FMU_Code,Survey_Number,Year,Survey_Purpose,New_Key,Located_Town,Located_Range,Located_Town_D,Located_Range_D,Located_Section,primary_county_name,FirstOfSurvey_Begin_Timestamp,LastOfEnding_Effort_Timestamp,LONG_DD,LAT_DD,IHDLKID,ComID,Permanent_,FDate,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Lake_Area_,LakeConnec,HU4_ZoneID,HU4_Name,HU6_ZoneID,HU6_Name,HU8_ZoneID,HU8_Name,HU12_ZoneI,HU12_Name,EDU_ZoneID,EDU_Name,COUNTY_Zon,COUNTY_Nam,State_Name,STATE_Zone,HU4,HU6,HU12,HU8,STATE,lagoslakei
335,1,335,43N10W0201,Millecoquins Lake,MI-MNM,9224,2012,Status & Trends,49-262,43N,10W,43,-10,2,Mackinac,2012-05-21,2012-06-12,-85.51315,46.1536,118044311,0,118044311,2004-01-13,00632354,Millecoquins Lake,4.483,0,04060107000666,390,39004,448.3258404,DR_Stream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_157,Brevoort-Millecoquins,HU12_13813,Lower Millecoquins River,EDU_17,Eastern Upper Peninsula,County_353,Mackinac County,Michigan,State_3,0406,040601,040601070204,04060107,MI,1467
336,1,336,44N11W1801,S Manistique (Whitefish) Lake,MI-MNM,4086,2003,Status & Trends,49-280,44N,11W,44,-11,18,Mackinac,2003-06-02,2003-08-20,-85.7626,46.17499,44364664,0,44364664,2002-07-02,00638382,South Manistique Lake,16.754,210.9,04060106001372,390,39009,1675.409073,DR_LakeStream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_156,Manistique,HU12_13781,South Manistique Lake,EDU_17,Eastern Upper Peninsula,County_353,Mackinac County,Michigan,State_3,0406,040601,040601060101,04060106,MI,575
337,1,337,44N11W1801,S Manistique (Whitefish) Lake,MI-MNM,9225,2012,Status & Trends,49-280,44N,11W,44,-11,18,Mackinac,2012-06-25,2012-07-02,-85.7626,46.17499,44364664,0,44364664,2002-07-02,00638382,South Manistique Lake,16.754,210.9,04060106001372,390,39009,1675.409073,DR_LakeStream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_156,Manistique,HU12_13781,South Manistique Lake,EDU_17,Eastern Upper Peninsula,County_353,Mackinac County,Michigan,State_3,0406,040601,040601060101,04060106,MI,575
338,1,338,44N08W2101,Big Dollar Lake,MI-MES,2957,2001,Status & Trends,49-336,44N,08W,44,-8,21,Mackinac,2001-07-30,2001-07-31,-85.3026,46.19499,86672271,0,86672271,2003-06-13,00621316,Big Dollar Lake,0.256,0,04020202000801,390,39004,25.64882345,Headwater,HU4_24,Southern Lake Superior-Lake Superior,HU6_43,Southeastern Lake Superior,HU8_150,Tahquamenon,HU12_13867,West Branch Hendrie River,EDU_17,Eastern Upper Peninsula,County_353,Mackinac County,Michigan,State_3,0402,040202,040202020303,04020202,MI,68666
339,1,339,44N08W2101,Big Dollar Lake,MI-MES,8242,2009,Status & Trends,49-336,44N,08W,44,-8,21,Mackinac,2009-05-18,2009-05-21,-85.3026,46.19499,86672271,0,86672271,2003-06-13,00621316,Big Dollar Lake,0.256,0,04020202000801,390,39004,25.64882345,Headwater,HU4_24,Southern Lake Superior-Lake Superior,HU6_43,Southeastern Lake Superior,HU8_150,Tahquamenon,HU12_13867,West Branch Hendrie River,EDU_17,Eastern Upper Peninsula,County_353,Mackinac County,Michigan,State_3,0402,040202,040202020303,04020202,MI,68666
340,1,340,42N05W3401,Brevoort Lake,MI-MNM,11795,2018,Status & Trends,49-45,42N,05W,42,-5,34,Mackinac,2018-05-21,2018-05-29,-84.93343,45.99999,118044901,0,118044901,2004-01-13,01619317,Brevoort Lake,17.457,0,04060107000740,390,39004,1745.734489,DR_LakeStream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_157,Brevoort-Millecoquins,HU12_13805,Bervoort River,EDU_17,Eastern Upper Peninsula,County_353,Mackinac County,Michigan,State_3,0406,040601,040601070104,04060107,MI,3654
341,1,341,42N06W2401,Little Brevoort Lake,MI-MNM,8241,2009,Status & Trends,49-97,42N,06W,42,-6,23,Mackinac,2009-05-26,2009-07-30,-85.00843,46.01804,118044907,0,118044907,2004-01-13,01617992,Little Brevoort Lake,0.661,0,04060107000736,390,39004,66.05616774,Headwater,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_157,Brevoort-Millecoquins,HU12_13804,Little Bervoort River,EDU_17,Eastern Upper Peninsula,County_353,Mackinac County,Michigan,State_3,0406,040601,040601070103,04060107,MI,1226
342,1,342,28N09W1201,Lake Skegemog,MI-MCM,6870,2008,Status & Trends,5-1,28N,09W,28,-9,24,Kalkaska,2008-06-02,2008-06-05,-85.35028,44.82789,155417513,0,155417513,2007-05-11,00638052,Lake Skegemog,11.203,0,04060105003341,390,39004,1120.339158,DR_LakeStream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_204,Boardman-Charlevoix,HU12_13633,Lake Skegemog,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_337,Kalkaska County,Michigan,State_3,0406,040601,040601050404,04060105,MI,2062
343,1,343,29N09W2001,Elk Lake,MI-MCM,6783,2008,Status & Trends,5-2,29N,09W,29,-9,20,Antrim,2008-06-02,2008-06-06,-85.38343,44.86665,155417505,0,155417505,2007-05-11,01617384,Elk Lake,32.585,0,04060105001235,390,39004,3258.498223,DR_LakeStream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_204,Boardman-Charlevoix,HU12_13634,Elk Lake-Elk River,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_366,Antrim County,Michigan,State_3,0406,040601,040601050405,04060105,MI,1109
344,1,344,11337,Lake Of The Woods,MI-MCM,3493,2003,Status & Trends,5-27,29N,07W,29,-7,17,Antrim,2003-05-19,2003-08-13,-85.18343,44.9086,155417452,0,155417452,2007-05-11,01616798,Lake of the Woods,0.7,0,04060105001185,390,39004,70.04321878,DR_Stream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_204,Boardman-Charlevoix,HU12_13628,Clam Lake,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_366,Antrim County,Michigan,State_3,0406,040601,040601050304,04060105,MI,3011
345,1,345,29N07W2701,Green Lake,MI-MCM,7866,2009,Status & Trends,5-38,29N,07W,29,-7,27,Antrim,2009-05-18,2009-05-20,-85.13565,44.88165,155417475,0,155417475,2007-05-11,00627309,Green Lake,0.07,0,04060105001202,390,39004,7.041243709,Isolated,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_204,Boardman-Charlevoix,HU12_13628,Clam Lake,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_366,Antrim County,Michigan,State_3,0406,040601,040601050304,04060105,MI,72787
346,1,346,28N08W0601,Torch Lake,MI-MCM,11733,2018,Status & Trends,5-51,28N,08W,28,-8,6,Antrim,2018-06-04,2018-06-25,-85.30843,44.98332,155417478,0,155417478,2007-05-11,01614970,Torch Lake,75.79,0,04060105001172,390,39004,7578.989674,DR_LakeStream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_204,Boardman-Charlevoix,HU12_13629,Spencer Creek-Torch Lake,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_366,Antrim County,Michigan,State_3,0406,040601,040601050305,04060105,MI,1054
347,1,347,30N07W1801,Intermediate Lake,MI-MCM,7588,2008,Status & Trends,5-75,30N,07W,30,-7,18,Antrim,2008-06-16,2008-08-26,-85.22065,45.0236,155417412,0,155417412,2007-05-11,00629055,Intermediate Lake,6.361,0,04060105001157,390,39004,636.0921712,DR_LakeStream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_204,Boardman-Charlevoix,HU12_13627,Cedar River-Intermediate River,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_366,Antrim County,Michigan,State_3,0406,040601,040601050303,04060105,MI,1307
348,1,348,32N07W1901,Sixmile Lake,MI-MCM,3494,2003,Status & Trends,5-89,32N,07W,32,-7,19,Charlevoix,2003-05-06,2003-08-13,-85.20121,45.11249,155417371,0,155417371,2007-05-11,00638030,Sixmile Lake,1.499,0,04060105001123,390,39004,149.8515774,DR_LakeStream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_204,Boardman-Charlevoix,HU12_13625,Saint Clair Lake,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_343,Charlevoix County,Michigan,State_3,0406,040601,040601050301,04060105,MI,1505
349,1,349,31N08W1401,Hanley Lake,MI-MCM,5202,2005,Status & Trends,5-97,31N,08W,31,-8,14,Antrim,2005-06-20,2005-08-15,-85.26287,45.08388,155417384,0,155417384,2007-05-11,00627728,Hanley Lake,0.367,0,04060105001145,390,39004,36.73077349,DR_LakeStream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_204,Boardman-Charlevoix,HU12_13626,Hanley Lake,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_366,Antrim County,Michigan,State_3,0406,040601,040601050302,04060105,MI,6350
350,1,350,04N12E,Stony Creek Lake,MI-MER,8898,2011,Status & Trends,50-175,04N,12E,4,12,31,Macomb,2011-05-31,2011-06-08,-83.08994,42.71891,146646749,0,146646749,2006-03-29,00638905,Stony Creek Lake,2.018,0,04090003001029,390,39004,201.7801563,DR_LakeStream,HU4_39,St. Clair-Detroit,HU6_52,St. Clair-Detroit,HU8_219,Clinton,HU12_12585,Stony Creek,EDU_63,Southeast Michigan Interlobate and Lake Plain,County_354,Macomb County,Michigan,State_3,0409,040900,040900030109,04090003,MI,1586
351,1,351,11061,Hodenpyl Dam Pond,MI-MCM,8855,2011,Status & Trends,51-126,23N,12W,23,-12,30,Wexford,2011-05-31,2011-06-03,-85.81978,44.36245,60089640,0,60089640,2002-11-01,01620219,Hodenpyl Dam Pond,7.518,0,04060103001144,390,39004,751.8251928,DR_LakeStream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_202,Manistee,HU12_19963,Hodenpyl Dam Pond-Manistee River,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_364,Wexford County,Michigan,State_3,0406,040601,040601030306,04060103,MI,3515
352,1,352,24N15W3301,Bear Lake,MI-MCM,7928,2009,Status & Trends,51-132,24N,15W,24,-15,33,Manistee,2009-06-09,2009-07-16,-86.15287,44.43332,60089362,0,60089362,2002-11-01,00620856,Bear Lake,7.587,0,04060103001134,390,39004,758.6700954,Headwater,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_202,Manistee,HU12_19965,Little Bear Creek,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_396,Manistee County,Michigan,State_3,0406,040601,040601030502,04060103,MI,2392
353,1,353,23N16W3301,Portage Lake,MI-MCM,7927,2009,Status & Trends,51-142,23N,16W,23,-16,33,Manistee,2009-05-18,2008-10-31,-86.24037,44.35999,111111113,0,{394AFB10-39A1-488C-8638-A0EEC17BEB97},2011-05-04,01621297,Portage Lake,8.564,0,04060104003742,390,39000,856.3554428,DR_LakeStream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_203,Betsie-Platte,HU12_12723,Portage Lake,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_396,Manistee County,Michigan,State_3,0406,040601,040601040405,04060104,MI,2195
354,1,354,47N29W0501,Fish Lake,MI-MNM,8267,2009,Status & Trends,52-1152,47N,29W,47,-29,5,Marquette,2009-06-08,2009-06-18,-87.9626,46.49749,152512217,0,152512217,2007-02-07,00626044,Fish Lake,0.613,0,04030110000583,390,39004,61.28017137,DR_Stream,HU4_32,Northwestern Lake Michigan,HU6_45,Northwestern Lake Michigan,HU8_153,Escanaba,HU12_13011,Halfway Creek-Middle Branch Escanaba River,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0403,040301,040301100101,04030110,MI,106991
355,1,355,47N30W0901,Lake Michigamme,MI-MNM,3963,2002,Status & Trends,52-1185,47N,30W,47,-30,9,Marquette,2002-06-10,2002-09-04,-88.07377,46.48486,110734859,0,110734859,2003-11-10, , ,17.303,0,04030107002836,390,39004,1730.28144,DR_LakeStream,HU4_32,Northwestern Lake Michigan,HU6_45,Northwestern Lake Michigan,HU8_152,Michigamme,HU12_12940,Lake Michigamme Dam-Michigamme River,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0403,040301,040301070108,04030107,MI,2386
356,1,356,47N30W0901,Lake Michigamme,MI-MNM,11454,2017,Status & Trends,52-1185,47N,30W,47,-30,9,Marquette,2017-06-05,2017-06-09,-88.07377,46.48486,110734859,0,110734859,2003-11-10, , ,17.303,0,04030107002836,390,39004,1730.28144,DR_LakeStream,HU4_32,Northwestern Lake Michigan,HU6_45,Northwestern Lake Michigan,HU8_152,Michigamme,HU12_12940,Lake Michigamme Dam-Michigamme River,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0403,040301,040301070108,04030107,MI,2386
357,1,357,48N25W1001,Tourist Park Basin,MI-MWS,11457,2017,Status & Trends,52-1246,48N,25W,48,-25,10,Marquette,2017-06-05,2017-06-08,-87.41797,46.56933,105233665,0,105233665,2003-09-23, , ,0.446,0,04020105001243,390,39004,44.60287353,DR_LakeStream,HU4_24,Southern Lake Superior-Lake Superior,HU6_37,Southcentral Lake Superior,HU8_148,Dead-Kelsey,HU12_13560,Reany Creek-Dead River,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0402,040201,040201050205,04020105,MI,22893
358,1,358,48N26W0901,Sundstrom (Hoist) Lake,MI-MWS,3792,2002,Status & Trends,52-1263,48N,26W,48,-26,9,Marquette,2002-06-11,2002-09-04,-87.57093,46.56471,105233689,0,105233689,2003-11-10,00624414,Dead River Storage Basin,11.082,0,04020105001239,390,39004,1108.176715,DR_LakeStream,HU4_24,Southern Lake Superior-Lake Superior,HU6_37,Southcentral Lake Superior,HU8_148,Dead-Kelsey,HU12_13567,Dead River Storage Basin-Dead River,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0402,040201,040201050204,04020105,MI,2524
359,1,359,48N26W1401,McClure Basin,MI-MWS,12242,2019,Status & Trends,52-1268,48N,26W,48,-26,14,Marquette,2019-06-16,2019-06-20,-87.52072,46.55252,105233685,0,105233685,2003-09-23,00631834,McClure Storage Basin,0.42,0,04020105001252,390,39004,41.96477289,DR_LakeStream,HU4_24,Southern Lake Superior-Lake Superior,HU6_37,Southcentral Lake Superior,HU8_148,Dead-Kelsey,HU12_13560,Reany Creek-Dead River,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0402,040201,040201050205,04020105,MI,795
360,1,360,48N27W3101,Teal Lake,MI-MWS,10628,2015,Status & Trends,52-1288,48N,27W,48,-27,31,Marquette,2015-06-01,2015-06-04,-87.62815,46.51304,105233829,0,105233829,2003-09-23,01614644,Teal Lake,1.961,0,04020105001289,390,39004,196.1384662,DR_Stream,HU4_24,Southern Lake Superior-Lake Superior,HU6_37,Southcentral Lake Superior,HU8_148,Dead-Kelsey,HU12_13550,Carp River,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0402,040201,040201050102,04020105,MI,64577
361,1,361,48N29W0201,Wolf Lake,MI-MNM,6693,2006,Status & Trends,52-1356,48N,29W,48,-29,2,Marquette,2006-07-11,2006-08-23,-87.89399,46.59165,152512179,0,152512179,2007-02-07,01616703,Wolf Lake,0.459,0,04030110000541,390,39004,45.86336396,Headwater,HU4_32,Northwestern Lake Michigan,HU6_45,Northwestern Lake Michigan,HU8_153,Escanaba,HU12_13011,Halfway Creek-Middle Branch Escanaba River,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0403,040301,040301100101,04030110,MI,1263
362,1,362,48N29W0501,Clear Lake,MI-MNM,6665,2006,Status & Trends,52-1360,48N,29W,48,-29,5,Marquette,2006-07-18,2006-07-20,-87.95761,46.5858,152512180,0,152512180,2007-02-07, , ,0.121,0,04030110000543,390,39004,12.12054271,Headwater,HU4_32,Northwestern Lake Michigan,HU6_45,Northwestern Lake Michigan,HU8_153,Escanaba,HU12_13011,Halfway Creek-Middle Branch Escanaba River,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0403,040301,040301100101,04030110,MI,128766
363,1,363,46N24W3202,Sporley Lake,MI-MES,8246,2009,Status & Trends,52-139,46N,24W,46,-24,32,Marquette,2009-07-13,2009-07-16,-87.33871,46.33304,109946536,0,109946536,2003-11-05,00638518,Sporley Lake,0.311,0,04020201004344,390,39004,31.11076317,Isolated,HU4_24,Southern Lake Superior-Lake Superior,HU6_43,Southeastern Lake Superior,HU8_149,Betsy-Chocolay,HU12_13510,Nelson Creek-Chocolay River,EDU_17,Eastern Upper Peninsula,County_355,Marquette County,Michigan,State_3,0402,040202,040202010101,04020201,MI,1009
364,1,364,11250,Lake Arfelin,MI-MNM,3980,2002,Status & Trends,52-1585,49N,30W,49,-30,21,Marquette,2002-06-24,2002-09-11,-88.0601,46.62971,110734343,0,110734343,2009-09-10,00620209,Lake Arfelin,0.227,0,04030107001000,390,39004,22.73210668,Headwater,HU4_32,Northwestern Lake Michigan,HU6_45,Northwestern Lake Michigan,HU8_152,Michigamme,HU12_20016,Baraga Lake-Peshekee River,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0403,040301,040301070105,04030107,MI,3412
365,1,365,45N24W1901,Little Lake,MI-MNM,8877,2011,Status & Trends,52-182,45N,24W,45,-24,19,Marquette,2011-06-06,2011-06-21,-87.34815,46.27693,152512528,0,152512528,2007-02-07,00630664,Little Lake,1.862,0,04030110000714,390,39004,186.187508,DR_LakeStream,HU4_32,Northwestern Lake Michigan,HU6_45,Northwestern Lake Michigan,HU8_153,Escanaba,HU12_13029,Sawmill Creek,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0403,040301,040301100302,04030110,MI,1161
366,1,366,45N25W3601,Bass Lake (East),MI-MNM,7224,2007,Status & Trends,52-196,45N,25W,45,-25,36,Marquette,2007-06-04,2007-08-21,-87.37093,46.25888,152512555,0,152512555,2007-02-07,00620716,Bass Lake,1.105,0,04030110000742,390,39004,110.4992239,Headwater,HU4_32,Northwestern Lake Michigan,HU6_45,Northwestern Lake Michigan,HU8_153,Escanaba,HU12_13029,Sawmill Creek,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0403,040301,040301100302,04030110,MI,3258
367,1,367,45N25W2701,Johnson Lake,MI-MNM,7971,2008,Status & Trends,52-255,45N,25W,45,-25,27,Marquette,2008-06-23,2008-08-27,-87.42149,46.26582,152512548,0,152512548,2007-02-07,00629342,Johnson Lake,0.317,0,04030110000738,390,39004,31.71364627,Isolated,HU4_32,Northwestern Lake Michigan,HU6_45,Northwestern Lake Michigan,HU8_153,Escanaba,HU12_13028,Wilson Creek-Escanaba River,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0403,040301,040301100301,04030110,MI,2765
368,1,368,45N26W3601,Little Shag Lake,MI-MNM,7206,2007,Status & Trends,52-259,45N,26W,45,-26,36,Marquette,2007-06-18,2007-08-01,-87.49482,46.25832,152512556,0,152512556,2007-02-07,00630761,Little Shag Lake,0.432,0,04030110000746,390,39004,43.16820992,Isolated,HU4_32,Northwestern Lake Michigan,HU6_45,Northwestern Lake Michigan,HU8_153,Escanaba,HU12_13027,Gleason Creek-West Branch Escanaba River,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0403,040301,040301100206,04030110,MI,2809
369,1,369,45N26W2901,Bass Lake (West),MI-MNM,5293,2003,Status & Trends,52-305,45N,26W,45,-26,29,Marquette,2003-06-03,2003-08-14,-87.59204,46.26332,152512549,0,152512549,2007-02-07,00620712,Bass Lake,0.308,0,04030110000748,390,39004,30.77781001,Isolated,HU4_32,Northwestern Lake Michigan,HU6_45,Northwestern Lake Michigan,HU8_153,Escanaba,HU12_13025,Bryan Creek,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0403,040301,040301100204,04030110,MI,4160
370,1,370,45N30W2401,Witch Lake,MI-MNM,9996,2013,Status & Trends,52-666,45N,30W,45,-30,24,Marquette,2013-06-17,2013-10-08,-88.00871,46.27832,110735793,0,110735793,2003-11-10, , ,0.832,0,04030107003243,390,39004,83.23151214,DR_Stream,HU4_32,Northwestern Lake Michigan,HU6_45,Northwestern Lake Michigan,HU8_152,Michigamme,HU12_12951,Squaw Creek-Michigamme River,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0403,040301,040301070303,04030107,MI,615
371,1,371,46N24W3201,Big Trout Lake,MI-MES,7693,2008,Status & Trends,52-710,46N,24W,46,-24,32,Marquette,2008-06-16,,-87.34343,46.34554,109946486,0,109946486,2003-11-05,01618862,Big Trout Lake,0.105,0,04020201001104,390,39004,10.53231082,Headwater,HU4_24,Southern Lake Superior-Lake Superior,HU6_43,Southeastern Lake Superior,HU8_149,Betsy-Chocolay,HU12_13510,Nelson Creek-Chocolay River,EDU_17,Eastern Upper Peninsula,County_355,Marquette County,Michigan,State_3,0402,040202,040202010101,04020201,MI,66641
372,0,372,46N29W1801,Michigamme River Basin,MI-MNM,11782,2018,Status & Trends,52-839,46N,29W,46,-29,18,Marquette,2018-06-11,2018-06-20,-87.98565,46.40165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,1,373,46N29W0801,Perch Lake,MI-MNM,11781,2018,Status & Trends,52-846,46N,29W,46,-29,8,Marquette,2018-06-11,2018-06-19,-87.95565,46.40082,110735183,0,110735183,2003-11-10,00634642,Perch Lake,0.23,0,04030107001167,390,39004,23.00321144,Isolated,HU4_32,Northwestern Lake Michigan,HU6_45,Northwestern Lake Michigan,HU8_152,Michigamme,HU12_12942,Gambles Creek-Michigamme River,EDU_9,Central Upper Peninsula,County_355,Marquette County,Michigan,State_3,0403,040301,040301070110,04030107,MI,47977
374,1,374,19N15W2901,Round Lake,MI-MCM,8437,2010,Status & Trends,53-143,19N,15W,19,-15,29,Mason,2010-05-17,2010-05-20,-86.11454,44.00832,82815694,0,82815694,2003-05-01,01621446,Round Lake,2.186,0,04060101001401,390,39004,218.5750594,DR_Stream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_195,Pere Marquette-White,HU12_12619,North Branch Lincoln River,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_397,Mason County,Michigan,State_3,0406,040601,040601010201,04060101,MI,444
375,1,375,19N18W2001,Hamlin Lake,MI-MCM,8434,2010,Status & Trends,53-155,19N,18W,19,-18,20,Mason,2010-06-07,2010-07-15,-86.49111,44.0376,82815984,0,82815984,2011-08-10,01620116,Hamlin Lake,19,0,04060101001407,390,39004,1899.977482,DR_LakeStream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_195,Pere Marquette-White,HU12_12618,Hamlin Lake-Big Sable River,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_397,Mason County,Michigan,State_3,0406,040601,040601010104,04060101,MI,1867
376,1,376,15N08W1401,Pretty Lake,MI-MSH,8076,2009,Status & Trends,54-118,15N,08W,15,-8,14,Mecosta,2009-06-15,2009-08-10,-85.23482,43.6961,150436762,0,150436762,2006-08-28, , ,0.472,0,04080202001692,390,39004,47.19560342,Isolated,HU4_40,Southwestern Lake Huron-Lake Huron,HU6_51,Saginaw,HU8_197,Pine,HU12_12733,Brown Creek-West Branch Chippewa River,EDU_59,Saginaw Bay,County_356,Mecosta County,Michigan,State_3,0408,040802,040802020104,04080202,MI,3954
